sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
106-230519,78195.74182816676,66220.30474471732,91537.24356587094,INF_B223
106-230522,10188.786759215687,5236.482012407845,16274.51268203922,INF_B224
106-230524,11156.071888484848,7171.345086631015,16399.87793654189,INF_B225
106-230526,31329.474302936684,23920.171661104625,40132.81309312977,INF_B226
106-230530,30323.340860960616,18593.324049994608,46185.62193079332,INF_B227
106-230531,38058.621534936065,29561.445965094623,48047.85452750895,INF_B228
106-230602,29526.884928532385,22069.559818039215,38502.14692848485,INF_B229
106-230605,9209.995375855857,4786.033970518283,15767.969653587705,INF_B230
106-230607,64955.84043107319,53790.10137778176,77255.19336290973,INF_B231
106-230609,0.0,0.0,0.0,INF_B232
106-230612,20696.503788936177,11884.377566491452,33059.78484478932,INF_B233
106-230614,7047.748728,4530.452372626506,10360.41767914954,INF_B234
106-230616,9449.975224,6630.634635008913,12974.006670089126,INF_B235
106-230619,0.0,0.0,0.0,INF_B236
106-230621,0.0,0.0,0.0,INF_B237
106-230623,0.0,0.0,0.0,INF_B238
106-230626,0.0,0.0,0.0,INF_B239
106-230628,25273.348936434115,17496.10396,33484.697842079346,INF_B240
106-230630,14522.395410285715,9335.276993470028,21348.53034021289,INF_B241
106-230703,8428.029465059846,4839.716262678261,13461.979726076726,INF_B242
106-230705,0.0,0.0,0.0,INF_B243
106-230707,0.0,0.0,0.0,INF_B244
106-230710,0.0,0.0,0.0,INF_B245
106-230712,0.0,0.0,0.0,INF_B246
106-230714,5215.91775,2313.304165472536,8949.873410642775,INF_B247
106-230717,0.0,0.0,0.0,INF_B248
106-230719,9433.700358662054,4882.777349019609,15068.3223176932,INF_B249
106-230721,28736.221704705888,20162.80964117647,39452.71907176471,INF_B250
106-230724,0.0,0.0,0.0,INF_B251
106-230726,0.0,0.0,0.0,INF_B252
106-230728,0.0,0.0,0.0,INF_B253
106-230731,17589.103472941177,10785.327943529412,26789.24448,INF_B254
106-230802,7820.024716313727,4795.197744,11910.03766768628,INF_B255
106-230804,14223.171795406164,8167.490889075632,22718.607081904767,INF_B256
106-230807,5126.084024286045,3143.2892007012692,7807.110035026529,INF_B257
106-230809,5657.6175543717645,2940.0592340329413,9685.918766,INF_B258
106-230811,7917.190457332736,4114.218041059722,13554.628216614276,INF_B259
106-230814,0.0,0.0,0.0,INF_B260
106-230816,0.0,0.0,0.0,INF_B261
106-230818,13097.476197948235,6560.507291843765,20920.75756664471,INF_B262
106-230821,0.0,0.0,0.0,INF_B263
106-230823,5073.242668330276,2194.9557441899624,7726.637556930384,INF_B264
106-230825,0.0,0.0,0.0,INF_B265
106-230828,10254.478723738925,0.0,20326.273442965354,INF_B266
106-230830,5415.803721,1782.8512943944638,9271.952458186852,INF_B267
106-230901,0.0,0.0,0.0,INF_B268
106-230904,5952.776868278076,0.0,11517.90802258824,INF_B269
106-230906,0.0,0.0,0.0,INF_B270
106-230908,0.0,0.0,0.0,INF_B271
106-230911,0.0,0.0,0.0,INF_B272
106-230913,0.0,0.0,0.0,INF_B273
106-230915,0.0,0.0,0.0,INF_B274
106-230918,0.0,0.0,0.0,INF_B275
106-230920,0.0,0.0,0.0,INF_B276
106-230922,0.0,0.0,0.0,INF_B277
106-230925,0.0,0.0,0.0,INF_B278
106-230927,8748.897052923468,3451.3912199165084,14978.456977406706,INF_B279
106-230929,8344.404795,2963.4109293404636,14160.162622364822,INF_B280
106-231002,0.0,0.0,0.0,INF_B281
106-231004,0.0,0.0,0.0,INF_B282
106-231006,0.0,0.0,0.0,INF_B283
106-231009,0.0,0.0,0.0,INF_B284
106-231011,0.0,0.0,0.0,INF_B285
106-231013,6896.762824161766,3476.9141604411766,11016.08644529412,INF_B286
106-231016,0.0,0.0,0.0,INF_B287
106-231018,0.0,0.0,0.0,INF_B288
106-231020,10397.462709561498,4713.423589475936,17800.80171950089,INF_B289
106-231023,0.0,0.0,0.0,INF_B290
106-231025,3876.170334800759,2376.8500055559775,5903.466636888046,INF_B291
106-231027,19606.03899065183,13756.42968,26918.072729411775,INF_B292
106-231030,0.0,0.0,0.0,INF_B293
106-231101,12122.594451406792,6707.3695406661145,17551.29935562552,INF_B294
106-231103,46578.40795070788,35828.73886755734,57399.33101591228,INF_B295
106-231106,18427.260685397927,12929.504493471744,25299.28868004614,INF_B296
106-231108,7899.397253900709,4843.827044151858,12031.060637129747,INF_B297
106-231110,0.0,0.0,0.0,INF_B298
106-231113,14822.02976,11203.15958109091,19147.249819208555,INF_B299
106-231115,37479.604504602685,28604.00576,46260.08891145511,INF_B300
106-231117,39115.09965285592,26736.688815140664,52383.10650271099,INF_B301
106-231120,28360.658641327296,22744.85227535445,35219.570168325794,INF_B302
106-231122,55967.44098509805,46068.10522509805,67194.71586321571,INF_B303
106-231124,22685.551137772705,10918.33398898915,34067.96218791549,INF_B304
106-231127,41435.49727058823,23811.55918610644,58633.41188929972,INF_B305
106-231129,0.0,0.0,0.0,INF_B306
106-231201,118878.95978450308,61325.76238864099,183435.6946447059,INF_B307
106-231204,18605.64442138496,12557.003894397618,24705.820441638123,INF_B308
106-231206,17463.706211671517,11971.106308211996,24425.859820244612,INF_B309
106-231208,20217.98334973262,9257.347739,30553.857613547243,INF_B310
106-231211,0.0,0.0,0.0,INF_B311
106-231213,91061.70612517648,76695.01080305882,105402.80202329412,INF_B312
106-231215,17333.952914888443,11882.126134847873,24244.47599415822,INF_B313
106-231218,43251.49438128919,34860.636894004936,52892.44663365975,INF_B314
106-231220,6858.677590997442,3391.2735018448416,10955.14661325149,INF_B315
106-231227,11863.80178889193,3872.964678413133,20976.18240656635,INF_B316
106-231229,10603.213354666668,7441.757637317649,14138.17735043138,INF_B317
106-240103,8938.376014367832,4965.224588699926,13139.585639076697,INF_B318
106-240105,18463.345338487394,7623.511765848741,29226.064335126055,INF_B319
106-240108,35421.57732926965,28139.31565593368,42814.303104934865,INF_B320
106-240110,0.0,0.0,0.0,INF_B321
106-240112,0.0,0.0,0.0,INF_B322
106-240117,0.0,0.0,0.0,INF_B323
106-240119,0.0,0.0,0.0,INF_B324
106-240122,0.0,0.0,0.0,INF_B325
106-240124,0.0,0.0,0.0,INF_B326
106-240126,7536.477919176472,4621.2822375647065,11478.344096235296,INF_B327
106-240129,10541.585115398691,3777.133997322876,17289.095486954247,INF_B328
106-240131,19464.737553751464,14454.942703669654,25145.129356914687,INF_B329
106-240202,18161.03717617416,11439.126549995372,26697.876169189443,INF_B330
106-240205,11900.87480255934,8783.712565201238,15680.662787203302,INF_B331
106-240207,15296.196711027456,9877.907754415688,19642.038304627455,INF_B332
106-240209,18237.308285147064,10472.360014264708,29131.15821941177,INF_B333
106-240212,19137.01326095238,14303.949579383752,24953.67913792717,INF_B334
106-240214,11452.262811583714,8330.892909972852,15270.273147149326,INF_B335
106-240216,34244.294408031375,25594.97167410197,44654.70287786667,INF_B336
106-240219,18205.68362430087,12127.227932574737,26040.32041226616,INF_B337
106-240221,14707.008480672272,8742.393490285716,21035.520370084032,INF_B338
227-230524,0.0,0.0,0.0,INF_B339
227-230525,0.0,0.0,0.0,INF_B340
227-230530,0.0,0.0,0.0,INF_B341
227-230531,0.0,0.0,0.0,INF_B342
227-230601,0.0,0.0,0.0,INF_B343
227-230606,4190.321933486505,2177.55588674879,7173.903970458132,INF_B344
227-230608,4298.431867336081,1814.2456620337205,8083.469137864367,INF_B345
227-230609,0.0,0.0,0.0,INF_B346
227-230613,0.0,0.0,0.0,INF_B347
227-230614,0.0,0.0,0.0,INF_B348
227-230616,0.0,0.0,0.0,INF_B349
227-230620,0.0,0.0,0.0,INF_B350
227-230622,0.0,0.0,0.0,INF_B351
227-230623,0.0,0.0,0.0,INF_B352
227-230627,0.0,0.0,0.0,INF_B353
227-230628,0.0,0.0,0.0,INF_B354
227-230629,0.0,0.0,0.0,INF_B355
227-230704,0.0,0.0,0.0,INF_B356
227-230705,0.0,0.0,0.0,INF_B357
227-230706,0.0,0.0,0.0,INF_B358
227-230711,0.0,0.0,0.0,INF_B359
227-230712,0.0,0.0,0.0,INF_B360
227-230713,0.0,0.0,0.0,INF_B361
227-230718,0.0,0.0,0.0,INF_B362
227-230727,0.0,0.0,0.0,INF_B363
227-230728,0.0,0.0,0.0,INF_B364
227-230801,0.0,0.0,0.0,INF_B365
227-230802,0.0,0.0,0.0,INF_B366
227-230803,0.0,0.0,0.0,INF_B367
227-230808,0.0,0.0,0.0,INF_B368
227-230809,0.0,0.0,0.0,INF_B369
227-230810,0.0,0.0,0.0,INF_B370
227-230815,0.0,0.0,0.0,INF_B371
227-230816,0.0,0.0,0.0,INF_B372
227-230817,0.0,0.0,0.0,INF_B373
227-230822,0.0,0.0,0.0,INF_B374
227-230823,0.0,0.0,0.0,INF_B375
227-230824,0.0,0.0,0.0,INF_B376
227-230829,0.0,0.0,0.0,INF_B377
227-230830,0.0,0.0,0.0,INF_B378
227-230831,0.0,0.0,0.0,INF_B379
227-230905,0.0,0.0,0.0,INF_B380
