sample_id,dry_weight,dry_weight_lci,dry_weight_uci,table_key
127-231205,38682.78213333334,30551.51303188406,47569.54787246378,INF_A29537
127-231207,38252.42078,29473.78334814815,47480.73860740742,INF_A29538
127-231221,62835.10802962962,51362.28994708994,74757.72232804232,INF_A29539
127-231228,71692.15331455399,61966.64981032864,82387.01080938967,INF_A29540
127-240104,33428.382422535215,26944.23433615024,40877.960097652576,INF_A29541
127-240109,17779.10238,12933.320667064676,23706.38397,INF_A29542
127-240111,11951.498981853349,6347.542497340855,17264.270326510883,INF_A29543
127-240116,19077.49622770399,12311.05670395952,25290.804950385835,INF_A29544
127-240118,47936.98950692811,38711.71576,57044.961482614395,INF_A29545
127-240123,7928.216679090197,3545.3519924392167,12663.487522478434,INF_A29546
127-240125,31286.87647567984,24309.387309855352,39246.668757724205,INF_A29547
127-240130,13246.173328539327,9391.976647635163,17902.50049226702,INF_A29548
127-240201,10469.859904972904,7111.028386411104,14643.624285102447,INF_A29549
127-240206,10335.21629487059,6882.846179717648,14782.521500000004,INF_A29550
127-240208,6323.389787341177,3083.8787597882356,10100.155385058824,INF_A29551
127-240213,4238.402434509804,2202.5414125714287,7256.218448672269,INF_A29552
127-240215,7594.381168819735,3750.541303074004,12130.26015070968,INF_A29553
127-240220,8879.766403,4245.250801170112,13327.796830422896,INF_A29554
265-231219,46865.07200911681,39862.130105982906,54798.94676239316,INF_A29555
265-240104,5791.531158974359,2579.975204102564,9915.270102564102,INF_A29556
265-240107,25388.83076751794,17814.056265136296,34857.12396,INF_A29557
265-240109,43078.25674527232,34360.47859464924,53161.449807337696,INF_A29558
265-240111,30252.05803341572,25227.72611653979,35903.53947950569,INF_A29559
265-240114,14422.16201866126,8997.161503610549,20856.043339229214,INF_A29560
265-240116,4444.787745560372,2309.7930905758512,7609.550032247678,INF_A29561
265-240118,47135.306317031675,38655.335432977365,56775.020495927594,INF_A29562
265-240121,56118.92449306575,50240.46993738409,62439.65425273356,INF_A29563
265-240123,122137.32116262976,106763.50924124569,138239.9654779239,INF_A29564
265-240125,98957.92321959713,87230.72109872686,112306.53214452864,INF_A29565
265-240128,18600.52685830509,11969.26122895314,24822.30703489532,INF_A29566
265-240130,28024.35558174118,23437.167222211763,33174.89300781176,INF_A29567
265-240201,77918.02732644984,67124.58139039447,89229.87690651904,INF_A29568
265-240204,70053.71417869635,62302.923581685216,84080.20061303658,INF_A29569
265-240206,23247.017685791856,16226.839479095028,31702.48923,INF_A29570
265-240208,111987.6227971396,96937.82479981548,128519.0753849135,INF_A29571
265-240211,112870.02745903176,90270.55641686622,134408.73772909943,INF_A29572
265-240213,98150.68895,87222.34354,109956.89567449066,INF_A29573
265-240215,44736.79049826522,35593.38078787637,54706.596584327024,INF_A29574
265-240218,104868.87614494118,91849.83981929414,119065.77334682355,INF_A29575
265-240220,24349.63403644323,16509.005895573187,32909.012172694944,INF_A29576
265-240222,38176.53280213672,26238.611218111288,53878.30973639429,INF_A29577
UCD010522,2340.975612839506,647.8697430123457,4007.772408888889,INF_A29578
UCD010622,0.0,0.0,0.0,INF_A29579
UCD010722,0.0,0.0,0.0,INF_A29580
UCD010822,0.0,0.0,0.0,INF_A29581
UCD010922,0.0,0.0,0.0,INF_A29582
UCD011022,0.0,0.0,0.0,INF_A29583
176-UCD011122,0.0,0.0,0.0,INF_A29584
176-UCD011222,0.0,0.0,0.0,INF_A29585
UCD011322,0.0,0.0,0.0,INF_A29586
UCD011422,0.0,0.0,0.0,INF_A29587
UCD011522,0.0,0.0,0.0,INF_A29588
UCD011622,0.0,0.0,0.0,INF_A29589
UCD011822,0.0,0.0,0.0,INF_A29590
UCD011922,0.0,0.0,0.0,INF_A29591
UCD012022,0.0,0.0,0.0,INF_A29592
UCD012122,0.0,0.0,0.0,INF_A29593
UCD012222,0.0,0.0,0.0,INF_A29594
UCD012322,0.0,0.0,0.0,INF_A29595
UCD012422,0.0,0.0,0.0,INF_A29596
UCD012522,0.0,0.0,0.0,INF_A29597
UCD012622,0.0,0.0,0.0,INF_A29598
UCD012722,0.0,0.0,0.0,INF_A29599
UCD012822,0.0,0.0,0.0,INF_A29600
UCD012922,0.0,0.0,0.0,INF_A29601
UCD013122,0.0,0.0,0.0,INF_A29602
UCD020122,0.0,0.0,0.0,INF_A29603
UCD020222,0.0,0.0,0.0,INF_A29604
UCD020322,0.0,0.0,0.0,INF_A29605
UCD020422,0.0,0.0,0.0,INF_A29606
UCD020522,0.0,0.0,0.0,INF_A29607
UCD020622,0.0,0.0,0.0,INF_A29608
UCD020722,0.0,0.0,0.0,INF_A29609
UCD020822,0.0,0.0,0.0,INF_A29610
UCD020922,0.0,0.0,0.0,INF_A29611
UCD021022,0.0,0.0,0.0,INF_A29612
UCD021122,0.0,0.0,0.0,INF_A29613
UCD021222,0.0,0.0,0.0,INF_A29614
UCD021322,0.0,0.0,0.0,INF_A29615
UCD021422,0.0,0.0,0.0,INF_A29616
UCD021522,0.0,0.0,0.0,INF_A29617
UCD021622,0.0,0.0,0.0,INF_A29618
UCD021722,0.0,0.0,0.0,INF_A29619
UCD021822,0.0,0.0,0.0,INF_A29620
UCD021922,0.0,0.0,0.0,INF_A29621
UCD022022,0.0,0.0,0.0,INF_A29622
UCD022222,0.0,0.0,0.0,INF_A29623
UCD022322,0.0,0.0,0.0,INF_A29624
UCD022422,0.0,0.0,0.0,INF_A29625
UCD022522,0.0,0.0,0.0,INF_A29626
UCD022622,2243.1476545454548,581.3706101818183,3840.2902351515154,INF_A29627
UCD022722,0.0,0.0,0.0,INF_A29628
UCD022822,0.0,0.0,0.0,INF_A29629
UCD30122,0.0,0.0,0.0,INF_A29630
UCD30222,0.0,0.0,0.0,INF_A29631
UCD30322,0.0,0.0,0.0,INF_A29632
UCD30422,0.0,0.0,0.0,INF_A29633
UCD30522,0.0,0.0,0.0,INF_A29634
UCD30622,0.0,0.0,0.0,INF_A29635
UCD30722,0.0,0.0,0.0,INF_A29636
UCD030822,0.0,0.0,0.0,INF_A29637
UCD030922,0.0,0.0,0.0,INF_A29638
UCD031022,0.0,0.0,0.0,INF_A29639
UCD031122,0.0,0.0,0.0,INF_A29640
UCD031222,0.0,0.0,0.0,INF_A29641
UCD031322,0.0,0.0,0.0,INF_A29642
UCD031422,0.0,0.0,0.0,INF_A29643
UCD031522,0.0,0.0,0.0,INF_A29644
UCD031622,0.0,0.0,0.0,INF_A29645
UCD031722,0.0,0.0,0.0,INF_A29646
UCD031822,2358.434162,649.0572076,4037.661281058472,INF_A29647
UCD031922,0.0,0.0,0.0,INF_A29648
UCD032022,0.0,0.0,0.0,INF_A29649
UCD032122,0.0,0.0,0.0,INF_A29650
UCD032222,0.0,0.0,0.0,INF_A29651
UCD032622,1941.3333333333337,520.5333333333333,3327.999999999999,INF_A29652
UCD032722,0.0,0.0,0.0,INF_A29653
UCD032822,0.0,0.0,0.0,INF_A29654
UCD032922,13787.89617304219,10236.630523413896,17014.47168986004,INF_A29655
UCD033022,5017.876625060979,2756.9542990791115,7376.330163743716,INF_A29656
UCD033122,2890.3167046124577,1397.1281288867665,4948.2498002883185,INF_A29657
UCD040122,0.0,0.0,0.0,INF_A29658
UCD040222,2374.679649469916,1077.009686108322,4065.475244631664,INF_A29659
UCD040322,4119.704554,2526.190632,6274.351309904347,INF_A29660
UCD040422,4521.654711829334,2099.6428024001875,7222.257859525616,INF_A29661
UCD040522,9369.568731270652,6807.647499383718,12345.31215592922,INF_A29662
UCD040622,14526.55184502698,11191.698850369885,18466.168758915923,INF_A29663
UCD040722,39327.199908270384,32582.877338796407,46640.20607436917,INF_A29664
UCD040822,61067.42074556442,55108.00204,67027.14248609696,INF_A29665
UCD040922,27741.32914926816,24396.00845863077,31384.21157,INF_A29666
UCD041022,36108.20598430462,30962.013267539987,40791.835154857035,INF_A29667
UCD041122,19991.47191,16146.600246429456,25031.05907729176,INF_A29668
UCD041222,30138.65634648485,24163.51828912291,36427.801305597415,INF_A29669
UCD041322,18714.21757866353,11421.449823317123,26126.179040647112,INF_A29670
UCD041422,17287.24671281096,12513.09974008504,21958.92812998868,INF_A29671
UCD041522,31256.236039198895,25067.71335354099,37887.25948,INF_A29672
UCD041622,14426.338216646122,11874.789097270032,17320.09225855764,INF_A29673
UCD041722,21583.36135430062,16657.466810893275,26496.107985333725,INF_A29674
176-UCD041922,9442.094443285025,6755.768389565216,12761.10796521739,INF_A29675
176-UCD042022,6290.229934814816,4103.969920000001,9022.662484444449,INF_A29676
176-UCD042122,14592.094599812208,10310.08796544601,18850.08476244132,INF_A29677
176-UCD042322,12049.75655157895,8797.122721,15565.869052631582,INF_A29678
176-UCD042422,9592.218532,6227.603223111112,13169.162803555557,INF_A29679
176-UCD042522,9848.882923389832,5959.267670056498,14056.410493107349,INF_A29680
UCD042622,9920.000000000002,6240.000000000001,13475.555555555558,INF_A29681
UCD042722,16205.847953216373,11733.333333333334,21333.333333333336,INF_A29682
UCD042822,15441.269841269845,12495.238095238095,18895.238095238095,INF_A29683
UCD043022,83470.89947089949,71957.67195767196,93798.9417989418,INF_A29684
UCD050122,5630.24055,3892.783505,7730.584192439864,INF_A29685
UCD050222,3224.521072796935,1471.2643678160923,5161.685823754789,INF_A29686
UCD050322,8668.609750894311,6305.970796747969,11558.518177560978,INF_A29687
UCD050422,3969.810312380952,2241.2294907936507,6046.062896507938,INF_A29688
UCD050522,5270.613912982457,3388.1073459649133,7747.860854736842,INF_A29689
UCD050622,4448.912761481482,2422.718262222223,6775.739016296298,INF_A29690
UCD050722,5634.075981772153,2115.3326271729957,8594.045156455697,INF_A29691
UCD050822,2775.198307246377,1593.6506828985512,4432.712344347827,INF_A29692
UCD050922,0.0,0.0,0.0,INF_A29693
UCD051022,4533.172635390946,2779.7258930041157,6904.075174979424,INF_A29694
UCD051122,0.0,0.0,0.0,INF_A29695
UCD051222,0.0,0.0,0.0,INF_A29696
UCD051322,2888.2094517073174,1569.647696476965,4398.774971490516,INF_A29697
UCD051422,4527.005243870968,2810.035842293907,6654.750061648747,INF_A29698
UCD051522,9414.648149909912,5813.479423423423,12898.455868828829,INF_A29699
UCD051622,0.0,0.0,0.0,INF_A29700
UCD051822,2985.0293848275865,829.2449958620689,5110.396051494253,INF_A29701
UCD051922,1771.2545713131312,853.4293383973064,3032.4031612121207,INF_A29702
UCD052022,6113.866310329672,3292.299233992675,8780.523971282053,INF_A29703
UCD052122,20894.44054755556,17068.15189333334,25254.47421155556,INF_A29704
UCD052222,0.0,0.0,0.0,INF_A29705
UCD052322,0.0,0.0,0.0,INF_A29706
UCD052422,9190.91329,6266.666666666668,12618.21265,INF_A29707
UCD052522,4392.818345244445,2688.0000000000005,6690.308252444445,INF_A29708
UCD052622,4892.287859900497,2674.626865671642,7451.005242587065,INF_A29709
UCD052722,8886.943562,6238.383838383839,12200.892573737376,INF_A29710
UCD052822,8914.277536,6125.823934263567,12279.898620775197,INF_A29711
UCD052922,13779.81954882883,9484.684684684686,17651.231437837843,INF_A29712
UCD053122,0.0,0.0,0.0,INF_A29713
UCD060122,0.0,0.0,0.0,INF_A29714
UCD060222,3568.428404705883,1907.450980392157,5434.7510425098035,INF_A29715
UCD060322,8311.859960975611,5965.878808455287,11082.831436747969,INF_A29716
UCD060422,5094.033479111113,3123.646643555556,7758.262423111112,INF_A29717
UCD060522,7351.916115315315,4165.7657657657655,10243.695061621624,INF_A29718
UCD060622,3418.8035577011497,2113.8936285057475,5025.678667586208,INF_A29719
UCD060722,0.0,0.0,0.0,INF_A29720
UCD060822,1877.608563809524,569.8370082539684,3354.9342831746035,INF_A29721
UCD060922,0.0,0.0,0.0,INF_A29722
UCD061022,0.0,0.0,0.0,INF_A29723
UCD061122,0.0,0.0,0.0,INF_A29724
UCD061222,10518.98163942029,7162.208718840579,14025.763037681165,INF_A29725
UCD061322,3541.152060952382,1986.7615095873016,5205.529833650794,INF_A29726
UCD061422,0.0,0.0,0.0,INF_A29727
UCD061522,3320.3007518796994,2061.152882205514,4747.869674185464,INF_A29728
UCD061622,0.0,0.0,0.0,INF_A29729
UCD061722,0.0,0.0,0.0,INF_A29730
UCD062122,0.0,0.0,0.0,INF_A29731
UCD062222,0.0,0.0,0.0,INF_A29732
UCD062322,0.0,0.0,0.0,INF_A29733
UCD062422,0.0,0.0,0.0,INF_A29734
UCD062522,0.0,0.0,0.0,INF_A29735
UCD062622,8175.789759,5736.639102222224,11224.548022222223,INF_A29736
UCD062722,5780.0476454901955,2734.9030274509805,8496.732689,INF_A29737
UCD062822,0.0,0.0,0.0,INF_A29738
UCD062922,0.0,0.0,0.0,INF_A29739
UCD063022,1987.148696666667,1010.1026337777778,3402.0172644444447,INF_A29740
UCD070122,0.0,0.0,0.0,INF_A29741
UCD070222,0.0,0.0,0.0,INF_A29742
