state_name,county_name,year,median_age,average_household_income,per_capita_income
 Texas,Castro County,2022,34.8,59886.0,25425.0
 Texas,Chambers County,2022,35.4,106103.0,42628.0
 Texas,Cherokee County,2022,38.2,56971.0,26790.0
 Texas,Childress County,2022,32.6,56063.0,27466.0
 Texas,Clay County,2022,46.8,75227.0,35847.0
 Texas,Cochran County,2022,37.4,41597.0,23748.0
 Texas,Coke County,2022,47.1,40230.0,28397.0
 Texas,Coleman County,2022,48.4,51034.0,31249.0
 Texas,Collin County,2022,37.1,113255.0,52654.0
 Texas,Collingsworth County,2022,38.3,52045.0,33436.0
 Texas,Colorado County,2022,43.2,63352.0,35002.0
 Texas,Comal County,2022,41.7,93744.0,47280.0
 Texas,Comanche County,2022,44.2,57383.0,31171.0
 Texas,Concho County,2022,46.4,55750.0,24207.0
 Texas,Cooke County,2022,40.4,66374.0,36275.0
 Texas,Coryell County,2022,32.2,63281.0,26699.0
 Texas,Cottle County,2022,37.4,47625.0,26081.0
 Texas,Crane County,2022,37.9,71364.0,31973.0
 Texas,Crockett County,2022,50.0,64103.0,35942.0
 Texas,Crosby County,2022,39.4,50268.0,30888.0
 Texas,Culberson County,2022,47.5,35924.0,29295.0
 Texas,Dallam County,2022,30.8,71969.0,28936.0
 Texas,Dallas County,2022,33.8,70732.0,39172.0
 Texas,Dawson County,2022,34.0,45268.0,22002.0
 Texas,Deaf Smith County,2022,32.0,51942.0,23310.0
 Texas,Delta County,2022,40.6,68491.0,34345.0
 Texas,Denton County,2022,36.5,104180.0,50470.0
 Texas,DeWitt County,2022,41.7,61100.0,29359.0
 Texas,Dickens County,2022,47.9,46638.0,28798.0
 Texas,Dimmit County,2022,36.4,27374.0,19505.0
 Texas,Donley County,2022,40.3,51711.0,25682.0
 Texas,Duval County,2022,35.5,50697.0,21606.0
 Texas,Eastland County,2022,41.5,52902.0,31197.0
 Texas,Ector County,2022,31.0,70566.0,34267.0
 Texas,Edwards County,2022,40.2,40809.0,25218.0
 Texas,Ellis County,2022,36.2,93248.0,38628.0
 Texas,El Paso County,2022,32.8,55417.0,26011.0
 Texas,Erath County,2022,31.6,59654.0,32181.0
 Texas,Falls County,2022,40.0,45172.0,29183.0
 Texas,Fannin County,2022,40.4,65835.0,33481.0
 Texas,Fayette County,2022,48.0,72881.0,37849.0
 Texas,Fisher County,2022,42.2,60461.0,32722.0
 Texas,Floyd County,2022,35.7,49321.0,28755.0
 Texas,Foard County,2022,50.9,41944.0,27262.0
 Texas,Fort Bend County,2022,36.9,109987.0,45172.0
 Texas,Franklin County,2022,42.9,67915.0,39246.0
 Texas,Freestone County,2022,41.8,55902.0,28201.0
 Texas,Frio County,2022,33.1,56042.0,22779.0
 Texas,Gaines County,2022,29.3,73299.0,28701.0
 Texas,Galveston County,2022,38.1,83913.0,42603.0
 Texas,Garza County,2022,41.8,56215.0,22188.0
 Texas,Gillespie County,2022,49.7,70162.0,42067.0
 Texas,Glasscock County,2022,38.8,112188.0,50449.0
 Texas,Goliad County,2022,44.7,58125.0,36114.0
 Texas,Gonzales County,2022,36.8,64255.0,32807.0
 Texas,Gray County,2022,36.6,54563.0,30303.0
 Texas,Grayson County,2022,39.2,66608.0,34643.0
 Texas,Gregg County,2022,35.8,63811.0,32236.0
 Texas,Grimes County,2022,40.3,63484.0,28792.0
 Texas,Guadalupe County,2022,37.3,88111.0,37184.0
 Texas,Hale County,2022,33.4,50721.0,23696.0
 Texas,Hall County,2022,45.1,43873.0,26847.0
 Texas,Hamilton County,2022,45.0,54890.0,36764.0
 Texas,Hansford County,2022,33.9,62350.0,27585.0
 Texas,Hardeman County,2022,44.1,60455.0,29783.0
 Texas,Hardin County,2022,39.4,70164.0,33700.0
 Texas,Harris County,2022,34.1,70789.0,38184.0
 Texas,Harrison County,2022,38.8,63427.0,30613.0
 Texas,Hartley County,2022,39.7,78065.0,27850.0
 Texas,Haskell County,2022,44.3,52786.0,37600.0
 Texas,Hays County,2022,33.2,79990.0,38909.0
 Texas,Hemphill County,2022,40.8,67798.0,40940.0
 Texas,Henderson County,2022,43.9,59778.0,32513.0
 Texas,Hidalgo County,2022,29.8,49371.0,20844.0
 Texas,Hill County,2022,41.2,60669.0,30730.0
 Texas,Hockley County,2022,35.3,53283.0,28809.0
 Texas,Hood County,2022,46.5,80013.0,41729.0
 Texas,Hopkins County,2022,39.7,63766.0,32100.0
 Texas,Houston County,2022,43.9,51043.0,25346.0
 Texas,Howard County,2022,37.6,67243.0,32431.0
 Texas,Hudspeth County,2022,32.1,35163.0,16368.0
 Texas,Hunt County,2022,37.6,66885.0,31362.0
 Texas,Hutchinson County,2022,38.3,62211.0,30038.0
 Texas,Irion County,2022,39.5,54708.0,29664.0
 Texas,Jack County,2022,39.2,58861.0,28626.0
 Texas,Jackson County,2022,40.4,67176.0,29684.0
 Texas,Jasper County,2022,42.3,48818.0,31251.0
 Texas,Jeff Davis County,2022,62.0,38125.0,38603.0
 Texas,Jefferson County,2022,36.8,57294.0,30770.0
 Texas,Jim Hogg County,2022,25.2,42292.0,18366.0
 Texas,Jim Wells County,2022,35.6,46626.0,25030.0
 Texas,Johnson County,2022,37.1,77058.0,32728.0
 Texas,Jones County,2022,38.4,59361.0,21173.0
 Texas,Karnes County,2022,35.6,57798.0,25910.0
 Texas,Kaufman County,2022,34.6,84075.0,33250.0
 Texas,Kendall County,2022,42.6,104196.0,56063.0
 Texas,Kenedy County,2022,39.9,45455.0,21822.0
 Texas,Kent County,2022,59.9,68553.0,29575.0
 Texas,Kerr County,2022,48.2,66713.0,38003.0
 Texas,Kimble County,2022,48.4,62386.0,39045.0
 Texas,King County,2022,35.8,59375.0,26408.0
 Texas,Kinney County,2022,47.5,52386.0,29833.0
 Texas,Kleberg County,2022,28.6,52487.0,25876.0
 Texas,Knox County,2022,41.1,48750.0,24892.0
 Texas,Lamar County,2022,40.3,58246.0,29888.0
 Texas,Lamb County,2022,36.8,54519.0,26687.0
 Texas,Lampasas County,2022,43.8,73269.0,33787.0
 Texas,La Salle County,2022,35.0,62798.0,15492.0
 Texas,Lavaca County,2022,43.4,58530.0,34591.0
 Texas,Lee County,2022,41.9,66448.0,31001.0
 Texas,Leon County,2022,44.7,57363.0,34519.0
 Texas,Liberty County,2022,34.1,59605.0,25667.0
 Texas,Limestone County,2022,42.0,53102.0,26479.0
 Texas,Lipscomb County,2022,35.9,71625.0,33236.0
 Texas,Live Oak County,2022,40.8,55949.0,27951.0
 Texas,Llano County,2022,57.4,64241.0,48116.0
 Texas,Loving County,2022,31.9,-666666666.0,44821.0
 Texas,Lubbock County,2022,31.2,61911.0,33700.0
 Texas,Lynn County,2022,36.6,52996.0,31000.0
 Texas,McCulloch County,2022,44.4,53214.0,29514.0
 Texas,McLennan County,2022,33.6,59781.0,31036.0
 Texas,McMullen County,2022,36.5,60313.0,27029.0
 Texas,Madison County,2022,36.2,65768.0,24340.0
 Texas,Marion County,2022,52.1,48040.0,27263.0
 Texas,Martin County,2022,34.7,70217.0,36881.0
 Texas,Mason County,2022,48.2,77583.0,36235.0
 Texas,Matagorda County,2022,37.1,56412.0,29001.0
 Texas,Maverick County,2022,30.1,48497.0,21405.0
 Texas,Medina County,2022,39.4,73060.0,31516.0
 Texas,Menard County,2022,59.4,40945.0,31983.0
 Texas,Midland County,2022,32.1,90123.0,46914.0
 Texas,Milam County,2022,41.5,56985.0,31984.0
 Texas,Mills County,2022,50.8,59315.0,37010.0
 Texas,Mitchell County,2022,32.3,49869.0,24591.0
 Texas,Montague County,2022,44.1,63336.0,31125.0
 Texas,Montgomery County,2022,37.4,95946.0,48161.0
 Texas,Moore County,2022,30.7,59041.0,26321.0
 Texas,Morris County,2022,43.0,51532.0,26199.0
 Texas,Motley County,2022,50.7,66528.0,29788.0
 Texas,Nacogdoches County,2022,31.7,51153.0,27584.0
 Texas,Navarro County,2022,37.5,56261.0,26910.0
 Texas,Newton County,2022,45.5,38871.0,23995.0
 Texas,Nolan County,2022,36.6,47437.0,30572.0
 Texas,Nueces County,2022,36.2,64027.0,32284.0
 Texas,Ochiltree County,2022,33.0,62240.0,30836.0
 Texas,Oldham County,2022,35.0,71103.0,27710.0
 Texas,Orange County,2022,37.7,71910.0,35301.0
 Texas,Palo Pinto County,2022,41.3,65242.0,31890.0
 Texas,Panola County,2022,39.2,58205.0,32024.0
 Texas,Parker County,2022,39.4,95721.0,43434.0
 Texas,Parmer County,2022,36.3,65575.0,28342.0
 Texas,Pecos County,2022,36.7,59325.0,28217.0
 Texas,Polk County,2022,43.8,57315.0,27922.0
 Texas,Potter County,2022,34.5,47974.0,26406.0
 Texas,Presidio County,2022,41.9,29012.0,22256.0
 Texas,Rains County,2022,47.6,60291.0,36069.0
 Texas,Randall County,2022,36.4,78038.0,40047.0
 Texas,Reagan County,2022,33.0,70319.0,28765.0
 Texas,Real County,2022,52.3,46842.0,22725.0
 Texas,Red River County,2022,48.9,44583.0,25057.0
 Texas,Reeves County,2022,35.4,57487.0,26180.0
 Texas,Refugio County,2022,42.9,54304.0,27103.0
 Texas,Roberts County,2022,42.5,62667.0,32250.0
 Texas,Robertson County,2022,40.6,59410.0,30568.0
 Texas,Rockwall County,2022,37.6,121303.0,53000.0
 Texas,Runnels County,2022,40.9,55424.0,29784.0
 Texas,Rusk County,2022,38.8,61661.0,30365.0
 Texas,Sabine County,2022,54.1,47061.0,33953.0
 Texas,San Augustine County,2022,48.6,45888.0,24673.0
 Texas,San Jacinto County,2022,45.3,54839.0,28124.0
 Texas,San Patricio County,2022,36.0,63842.0,30692.0
 Texas,San Saba County,2022,41.9,54087.0,26377.0
 Texas,Schleicher County,2022,39.4,53774.0,28084.0
 Texas,Scurry County,2022,36.2,58932.0,28549.0
 Texas,Shackelford County,2022,42.9,60924.0,32245.0
 Texas,Shelby County,2022,39.7,49231.0,26642.0
 Texas,Sherman County,2022,38.4,66169.0,43340.0
 Texas,Smith County,2022,37.2,69053.0,33903.0
 Texas,Somervell County,2022,43.1,87899.0,39037.0
 Texas,Starr County,2022,28.6,35979.0,16934.0
 Texas,Stephens County,2022,40.9,44712.0,28231.0
 Texas,Sterling County,2022,32.1,63558.0,31039.0
 Texas,Stonewall County,2022,33.5,66591.0,26733.0
 Texas,Sutton County,2022,31.3,56778.0,22836.0
 Texas,Swisher County,2022,35.9,40290.0,21371.0
 Texas,Tarrant County,2022,34.9,78872.0,39407.0
 Texas,Taylor County,2022,32.9,61806.0,31492.0
 Texas,Terrell County,2022,57.7,52813.0,36144.0
 Texas,Terry County,2022,35.4,42694.0,25206.0
 Texas,Throckmorton County,2022,48.8,55221.0,30381.0
 Texas,Titus County,2022,34.4,57634.0,25058.0
 Texas,Tom Green County,2022,35.0,67215.0,33861.0
 Texas,Travis County,2022,35.1,92731.0,54870.0
 Texas,Trinity County,2022,50.1,51165.0,30911.0
 Texas,Tyler County,2022,42.6,50898.0,29594.0
 Texas,Upshur County,2022,40.9,60456.0,30236.0
 Texas,Upton County,2022,39.9,55284.0,27385.0
 Texas,Uvalde County,2022,34.2,55000.0,26141.0
 Texas,Val Verde County,2022,31.7,57250.0,25181.0
 Texas,Van Zandt County,2022,42.0,62334.0,33092.0
 Texas,Victoria County,2022,36.3,66308.0,31747.0
 Texas,Walker County,2022,36.5,47193.0,23220.0
 Texas,Waller County,2022,28.7,71643.0,32446.0
 Texas,Ward County,2022,35.2,70771.0,30854.0
 Texas,Washington County,2022,41.9,70043.0,39147.0
 Texas,Webb County,2022,29.4,59984.0,23446.0
 Texas,Wharton County,2022,37.7,59712.0,29061.0
 Texas,Wheeler County,2022,40.0,58158.0,30454.0
 Texas,Wichita County,2022,34.8,58862.0,30834.0
 Texas,Wilbarger County,2022,37.2,50769.0,24291.0
 Texas,Willacy County,2022,33.7,42839.0,20229.0
 Texas,Williamson County,2022,36.9,102851.0,47574.0
 Texas,Wilson County,2022,39.9,89708.0,40952.0
 Texas,Winkler County,2022,36.2,89155.0,32325.0
 Texas,Wise County,2022,39.3,85385.0,36614.0
 Texas,Wood County,2022,48.4,61748.0,34541.0
 Texas,Yoakum County,2022,30.0,80317.0,34168.0
 Texas,Young County,2022,40.3,65565.0,35039.0
 Texas,Zapata County,2022,30.9,35061.0,19139.0
 Texas,Zavala County,2022,33.2,49243.0,20409.0
 Utah,Box Elder County,2020,32.9,63573.0,25835.0
 Utah,Cache County,2020,25.4,60530.0,24221.0
 Utah,Daggett County,2020,38.9,74911.0,27568.0
 Utah,Davis County,2020,31.3,87570.0,32819.0
 Utah,Emery County,2020,37.2,57772.0,24372.0
 Utah,Garfield County,2020,42.0,44279.0,23926.0
 Utah,Grand County,2020,40.8,56639.0,30948.0
 Utah,Iron County,2020,29.3,52045.0,22409.0
 Utah,Juab County,2020,30.1,68333.0,23467.0
 Utah,Kane County,2020,42.0,49486.0,28142.0
 Utah,Millard County,2020,34.5,63221.0,25479.0
 Utah,Morgan County,2020,32.6,100408.0,34280.0
 Utah,Piute County,2020,53.4,29125.0,18148.0
 Utah,Rich County,2020,33.0,63917.0,23943.0
 Utah,Salt Lake County,2020,33.0,77128.0,34640.0
 Utah,San Juan County,2020,32.6,49690.0,20088.0
 Utah,Sanpete County,2020,33.2,55820.0,21254.0
 Utah,Sevier County,2020,35.8,55361.0,24041.0
 Utah,Summit County,2020,40.2,106973.0,57308.0
 Utah,Tooele County,2020,31.6,76737.0,27702.0
 Utah,Uintah County,2020,31.1,59428.0,24578.0
 Utah,Utah County,2020,25.0,77057.0,27365.0
 Utah,Wasatch County,2020,34.3,85807.0,38622.0
 Utah,Washington County,2020,37.7,61747.0,29886.0
 Utah,Wayne County,2020,42.0,49299.0,23184.0
 Utah,Weber County,2020,32.9,71275.0,29186.0
 Utah,Beaver County,2020,32.8,66705.0,24540.0
 Utah,Carbon County,2020,37.9,50328.0,23613.0
 Utah,Duchesne County,2020,31.9,61655.0,25086.0
 Utah,Beaver County,2021,32.4,74569.0,24742.0
 Utah,Box Elder County,2021,32.9,67486.0,27660.0
 Utah,Cache County,2021,25.5,65670.0,26175.0
 Utah,Carbon County,2021,37.5,51725.0,24581.0
 Utah,Daggett County,2021,38.7,49792.0,22485.0
 Utah,Davis County,2021,31.6,92765.0,35489.0
 Utah,Duchesne County,2021,32.5,66463.0,26032.0
 Utah,Emery County,2021,37.9,61234.0,25188.0
 Utah,Garfield County,2021,41.7,45724.0,25878.0
 Utah,Grand County,2021,41.4,51433.0,30690.0
 Utah,Iron County,2021,29.5,56308.0,24671.0
 Utah,Juab County,2021,30.0,74741.0,25698.0
 Utah,Kane County,2021,42.5,56395.0,33068.0
 Utah,Millard County,2021,34.4,66304.0,26164.0
 Utah,Morgan County,2021,31.5,112721.0,38086.0
 Utah,Piute County,2021,49.4,33611.0,18595.0
 Utah,Rich County,2021,34.0,67396.0,24390.0
 Utah,Salt Lake County,2021,33.2,82206.0,37098.0
 Utah,San Juan County,2021,33.3,52400.0,21318.0
 Utah,Sanpete County,2021,33.6,60186.0,23476.0
 Utah,Sevier County,2021,36.3,60262.0,25204.0
 Utah,Summit County,2021,40.6,116351.0,60768.0
 Utah,Tooele County,2021,31.9,87557.0,29948.0
 Utah,Uintah County,2021,32.2,61293.0,25922.0
 Utah,Utah County,2021,25.1,82893.0,29891.0
 Utah,Wasatch County,2021,34.5,94044.0,43762.0
 Utah,Washington County,2021,38.2,65040.0,32104.0
 Utah,Wayne County,2021,43.4,55605.0,28326.0
 Utah,Weber County,2021,33.1,74345.0,31369.0
 Utah,Beaver County,2022,33.8,80268.0,28176.0
 Utah,Box Elder County,2022,33.1,72769.0,30762.0
 Utah,Cache County,2022,25.5,72719.0,29298.0
 Utah,Carbon County,2022,37.8,53734.0,26450.0
 Utah,Daggett County,2022,43.3,61250.0,27261.0
 Utah,Davis County,2022,32.0,101285.0,39218.0
 Utah,Duchesne County,2022,33.1,70821.0,28650.0
 Utah,Emery County,2022,38.4,67056.0,27771.0
 Utah,Garfield County,2022,40.4,56481.0,29240.0
 Utah,Grand County,2022,40.3,59171.0,37510.0
 Utah,Iron County,2022,29.5,63005.0,26650.0
 Utah,Juab County,2022,30.1,88048.0,31545.0
 Utah,Kane County,2022,42.9,70327.0,36941.0
 Utah,Millard County,2022,34.4,69403.0,27757.0
 Utah,Morgan County,2022,32.1,120854.0,40485.0
 Utah,Piute County,2022,49.5,33359.0,19919.0
 Utah,Rich County,2022,33.9,69250.0,26796.0
 Utah,Salt Lake County,2022,33.4,90011.0,40969.0
 Utah,San Juan County,2022,33.2,52108.0,25591.0
 Utah,Sanpete County,2022,33.1,64356.0,25257.0
 Utah,Sevier County,2022,36.2,66972.0,28859.0
 Utah,Summit County,2022,40.5,126392.0,67602.0
 Utah,Tooele County,2022,31.7,95545.0,34733.0
 Utah,Uintah County,2022,32.4,67983.0,27977.0
 Utah,Utah County,2022,25.2,91263.0,33251.0
 Utah,Wasatch County,2022,35.5,104855.0,51178.0
 Utah,Washington County,2022,38.6,71976.0,36047.0
 Utah,Wayne County,2022,43.0,64870.0,32605.0
 Utah,Weber County,2022,33.2,82291.0,34778.0
 Vermont,Bennington County,2020,46.3,58200.0,34435.0
 Vermont,Caledonia County,2020,45.0,52481.0,30902.0
 Vermont,Essex County,2020,51.4,47035.0,27583.0
 Vermont,Franklin County,2020,40.5,65314.0,31305.0
 Vermont,Lamoille County,2020,40.4,64179.0,38794.0
 Vermont,Orange County,2020,46.7,62737.0,33384.0
 Vermont,Rutland County,2020,47.0,57176.0,31831.0
 Vermont,Washington County,2020,43.7,64862.0,36071.0
 Vermont,Windsor County,2020,48.0,61503.0,37145.0
 Vermont,Addison County,2020,43.7,70262.0,36390.0
 Vermont,Chittenden County,2020,36.5,76316.0,40809.0
 Vermont,Grand Isle County,2020,48.7,81667.0,41530.0
 Vermont,Orleans County,2020,46.1,54390.0,29116.0
 Vermont,Windham County,2020,47.2,54188.0,34313.0
 Vermont,Addison County,2021,43.8,77978.0,38501.0
 Vermont,Bennington County,2021,46.4,63448.0,35475.0
 Vermont,Caledonia County,2021,44.7,55159.0,32220.0
 Vermont,Chittenden County,2021,36.5,81957.0,43674.0
 Vermont,Essex County,2021,51.5,48194.0,29854.0
 Vermont,Franklin County,2021,40.4,68476.0,32647.0
 Vermont,Grand Isle County,2021,47.9,85154.0,43840.0
 Vermont,Lamoille County,2021,40.1,66016.0,41265.0
 Vermont,Orange County,2021,46.4,67906.0,34987.0
 Vermont,Orleans County,2021,45.8,58037.0,30845.0
 Vermont,Rutland County,2021,47.2,59751.0,33493.0
 Vermont,Washington County,2021,43.4,70128.0,38041.0
 Vermont,Windham County,2021,47.0,59195.0,35856.0
 Vermont,Windsor County,2021,47.8,63787.0,39377.0
 Vermont,Addison County,2022,43.9,85870.0,42271.0
 Vermont,Bennington County,2022,46.7,68558.0,39717.0
 Vermont,Caledonia County,2022,45.4,62964.0,36604.0
 Vermont,Chittenden County,2022,36.7,89494.0,47458.0
 Vermont,Essex County,2022,51.6,55247.0,31891.0
 Vermont,Franklin County,2022,40.6,73633.0,35531.0
 Vermont,Grand Isle County,2022,48.6,86639.0,48551.0
 Vermont,Lamoille County,2022,41.0,69886.0,42778.0
 Vermont,Orange County,2022,46.6,74534.0,38709.0
 Vermont,Orleans County,2022,45.6,63981.0,34365.0
 Vermont,Rutland County,2022,47.7,62641.0,36845.0
 Vermont,Washington County,2022,43.8,77278.0,43002.0
 Vermont,Windham County,2022,47.0,65473.0,40284.0
 Vermont,Windsor County,2022,47.8,69492.0,43180.0
 Virginia,Accomack County,2020,45.8,46178.0,27012.0
 Virginia,Alleghany County,2020,48.0,48513.0,28048.0
 Virginia,Amelia County,2020,45.0,63918.0,32799.0
 Virginia,Appomattox County,2020,42.7,55457.0,27889.0
 Virginia,Arlington County,2020,34.8,122604.0,73078.0
 Virginia,Bath County,2020,48.9,55481.0,34463.0
 Virginia,Bedford County,2020,46.6,67136.0,34565.0
 Virginia,Botetourt County,2020,47.4,72719.0,37357.0
 Virginia,Brunswick County,2020,44.6,46111.0,24493.0
 Virginia,Buckingham County,2020,42.9,48603.0,23045.0
 Virginia,Campbell County,2020,43.1,52319.0,28173.0
 Virginia,Carroll County,2020,48.3,44518.0,24476.0
 Virginia,Charles City County,2020,51.3,60096.0,36325.0
 Virginia,Charlotte County,2020,46.1,40924.0,24337.0
 Virginia,Clarke County,2020,48.1,86154.0,42327.0
 Virginia,Craig County,2020,47.9,57792.0,30433.0
 Virginia,Cumberland County,2020,44.9,50565.0,29160.0
 Virginia,Dickenson County,2020,45.2,30116.0,25485.0
 Virginia,Essex County,2020,46.7,51125.0,26114.0
 Virginia,Fairfax County,2020,38.1,127866.0,58338.0
 Virginia,Floyd County,2020,47.6,51250.0,27306.0
 Virginia,Fluvanna County,2020,43.6,78885.0,44149.0
 Virginia,Frederick County,2020,40.7,80011.0,38442.0
 Virginia,Giles County,2020,44.7,57279.0,27679.0
 Virginia,Goochland County,2020,48.6,97146.0,52605.0
 Virginia,Grayson County,2020,48.4,41558.0,24770.0
 Virginia,Greensville County,2020,39.7,49756.0,20011.0
 Virginia,Halifax County,2020,46.3,43714.0,24368.0
 Virginia,Henrico County,2020,39.1,72295.0,41437.0
 Virginia,Henry County,2020,48.1,38511.0,23051.0
 Virginia,Isle of Wight County,2020,44.4,77870.0,39024.0
 Virginia,James City County,2020,46.8,91675.0,45862.0
 Virginia,King and Queen County,2020,48.0,65385.0,34873.0
 Virginia,King George County,2020,38.1,96711.0,38926.0
 Virginia,King William County,2020,41.0,73284.0,33261.0
 Virginia,Lancaster County,2020,57.2,59736.0,48280.0
 Virginia,Lee County,2020,45.4,35006.0,19126.0
 Virginia,Loudoun County,2020,36.5,147111.0,57513.0
 Virginia,Louisa County,2020,45.3,67027.0,35894.0
 Virginia,Lunenburg County,2020,44.5,45884.0,21602.0
 Virginia,Madison County,2020,46.4,63482.0,34434.0
 Virginia,Mathews County,2020,53.7,74489.0,43918.0
 Virginia,Mecklenburg County,2020,48.5,50224.0,28048.0
 Virginia,Middlesex County,2020,54.7,57060.0,33992.0
 Virginia,Montgomery County,2020,29.6,59126.0,30581.0
 Virginia,Nelson County,2020,51.3,62203.0,38364.0
 Virginia,New Kent County,2020,43.9,97688.0,40293.0
 Virginia,Northampton County,2020,49.8,50819.0,31959.0
 Virginia,Northumberland County,2020,59.3,59437.0,38679.0
 Virginia,Nottoway County,2020,40.8,49983.0,24394.0
 Virginia,Orange County,2020,42.7,74446.0,33313.0
 Virginia,Page County,2020,45.3,51878.0,26321.0
 Virginia,Patrick County,2020,50.4,46941.0,27939.0
 Virginia,Powhatan County,2020,45.5,93833.0,39850.0
 Virginia,Prince Edward County,2020,32.1,44253.0,21051.0
 Virginia,Prince George County,2020,37.1,75123.0,31193.0
 Virginia,Pulaski County,2020,47.1,53689.0,28067.0
 Virginia,Rappahannock County,2020,49.2,82077.0,46731.0
 Virginia,Roanoke County,2020,43.5,70076.0,37859.0
 Virginia,Rockbridge County,2020,49.0,54133.0,33177.0
 Virginia,Russell County,2020,46.3,38564.0,22030.0
 Virginia,Scott County,2020,47.6,41540.0,23702.0
 Virginia,Smyth County,2020,45.4,41088.0,23016.0
 Virginia,Southampton County,2020,46.7,63034.0,27232.0
 Virginia,Stafford County,2020,35.7,112247.0,43401.0
 Virginia,Surry County,2020,50.0,56525.0,31136.0
 Virginia,Tazewell County,2020,45.3,42207.0,25648.0
 Virginia,Warren County,2020,41.5,70109.0,32660.0
 Virginia,Westmoreland County,2020,48.1,53790.0,33754.0
 Virginia,Wise County,2020,41.6,41285.0,21508.0
 Virginia,York County,2020,39.6,93356.0,41994.0
 Virginia,Alexandria city,2020,36.8,102227.0,64835.0
 Virginia,Buena Vista city,2020,35.6,36634.0,30647.0
 Virginia,Charlottesville city,2020,32.3,59598.0,39712.0
 Virginia,Colonial Heights city,2020,40.3,60522.0,32629.0
 Virginia,Covington city,2020,42.1,41024.0,25287.0
 Virginia,Danville city,2020,40.9,37147.0,22876.0
 Virginia,Fairfax city,2020,38.0,109708.0,53488.0
 Virginia,Falls Church city,2020,39.2,146922.0,73288.0
 Virginia,Fredericksburg city,2020,30.7,69528.0,36785.0
 Virginia,Galax city,2020,42.3,35184.0,24521.0
 Virginia,Harrisonburg city,2020,25.8,49117.0,23580.0
 Virginia,Hopewell city,2020,36.1,43262.0,23173.0
 Virginia,Lynchburg city,2020,28.5,49201.0,23683.0
 Virginia,Manassas city,2020,34.7,86227.0,34198.0
 Virginia,Martinsville city,2020,41.7,36166.0,22855.0
 Virginia,Newport News city,2020,33.8,54511.0,33670.0
 Virginia,Norton city,2020,43.7,30518.0,24808.0
 Virginia,Petersburg city,2020,37.2,43029.0,24789.0
 Virginia,Portsmouth city,2020,35.5,53213.0,27276.0
 Virginia,Radford city,2020,23.7,34576.0,22637.0
 Virginia,Roanoke city,2020,38.2,45664.0,29585.0
 Virginia,Salem city,2020,41.2,63411.0,34039.0
 Virginia,Staunton city,2020,41.5,52292.0,30746.0
 Virginia,Suffolk city,2020,38.1,79899.0,38613.0
 Virginia,Virginia Beach city,2020,36.4,78136.0,39788.0
 Virginia,Waynesboro city,2020,40.8,43480.0,28287.0
 Virginia,Williamsburg city,2020,25.7,59288.0,32878.0
 Virginia,Winchester city,2020,37.3,61102.0,31719.0
 Virginia,Albemarle County,2020,39.4,84643.0,46241.0
 Virginia,Amherst County,2020,44.9,57368.0,28866.0
 Virginia,Augusta County,2020,45.1,65076.0,30493.0
 Virginia,Bland County,2020,46.1,50365.0,23664.0
 Virginia,Buchanan County,2020,47.6,34302.0,22092.0
 Virginia,Caroline County,2020,39.5,67901.0,35588.0
 Virginia,Chesterfield County,2020,39.0,84645.0,42734.0
 Virginia,Culpeper County,2020,39.8,80663.0,37507.0
 Virginia,Dinwiddie County,2020,42.8,65485.0,30351.0
 Virginia,Fauquier County,2020,41.2,105665.0,47642.0
 Virginia,Franklin County,2020,48.0,56779.0,32084.0
 Virginia,Gloucester County,2020,44.9,71649.0,34565.0
 Virginia,Greene County,2020,38.5,67266.0,33913.0
 Virginia,Hanover County,2020,42.7,91444.0,43003.0
 Virginia,Highland County,2020,59.5,51831.0,30911.0
 Virginia,Pittsylvania County,2020,47.6,49520.0,26587.0
 Virginia,Prince William County,2020,35.4,107707.0,42298.0
 Virginia,Richmond County,2020,44.4,53298.0,24400.0
 Virginia,Rockingham County,2020,40.9,64496.0,33276.0
 Virginia,Shenandoah County,2020,44.5,56114.0,40163.0
 Virginia,Spotsylvania County,2020,38.5,90913.0,38731.0
 Virginia,Sussex County,2020,41.0,51701.0,24391.0
 Virginia,Washington County,2020,46.4,50928.0,28987.0
 Virginia,Wythe County,2020,45.9,51639.0,31645.0
 Virginia,Bristol city,2020,42.4,39679.0,25979.0
 Virginia,Chesapeake city,2020,37.0,81261.0,37420.0
 Virginia,Emporia city,2020,34.8,30058.0,19612.0
 Virginia,Franklin city,2020,40.3,49811.0,25900.0
 Virginia,Hampton city,2020,36.3,57041.0,30596.0
 Virginia,Lexington city,2020,22.2,50714.0,20638.0
 Virginia,Manassas Park city,2020,35.3,81639.0,35618.0
 Virginia,Norfolk city,2020,30.8,53026.0,30706.0
 Virginia,Poquoson city,2020,43.2,100696.0,42260.0
 Virginia,Richmond city,2020,34.1,51421.0,35682.0
 Virginia,Accomack County,2021,47.1,50601.0,29202.0
 Virginia,Albemarle County,2021,39.3,90568.0,49942.0
 Virginia,Alleghany County,2021,48.0,49705.0,28423.0
 Virginia,Amelia County,2021,45.0,57420.0,32131.0
 Virginia,Amherst County,2021,44.9,60876.0,31583.0
 Virginia,Appomattox County,2021,42.6,55268.0,29202.0
 Virginia,Arlington County,2021,35.1,128145.0,77535.0
 Virginia,Augusta County,2021,45.1,69082.0,32461.0
 Virginia,Bath County,2021,50.9,55807.0,31431.0
